,client_id,sex,birth_date,district_id
4764,5774,Female,1960-01-15,46
4765,5775,Male,1955-03-10,46
4766,5788,Male,1962-05-04,72
4767,5801,Female,1979-12-10,26
4768,5826,Male,1968-09-09,15
4769,5827,Female,1975-01-28,15
4770,5858,Male,1952-07-17,52
4771,5859,Female,1945-01-29,52
4772,5860,Male,1964-04-22,47
4773,5866,Female,1978-04-03,67
4774,5873,Female,1979-04-06,5
4775,5911,Male,1935-10-03,14
4776,5928,Female,1970-09-10,42
4777,5965,Male,1951-04-10,50
4778,5977,Male,1979-05-31,43
4779,5978,Female,1944-01-27,33
4780,6001,Male,1937-05-01,60
4781,6015,Male,1973-11-21,54
4782,6033,Male,1966-05-27,1
4783,6034,Male,1939-08-15,20
4784,6039,Female,1958-07-03,1
4785,6040,Male,1963-04-10,1
4786,6042,Male,1963-10-12,53
4787,6052,Male,1949-04-06,40
4788,6067,Female,1950-03-13,70
4789,6077,Female,1980-04-30,54
4790,6112,Female,1958-12-28,43
4791,6114,Female,1940-02-15,66
4792,6115,Female,1953-12-25,13
4793,6122,Female,1968-02-16,6
4794,6144,Female,1956-12-19,54
4795,6175,Male,1964-05-17,72
4796,6178,Female,1940-10-15,1
4797,6183,Male,1963-11-16,1
4798,6185,Female,1948-03-05,58
4799,6186,Male,1952-05-27,58
4800,6191,Male,1952-12-24,74
4801,6196,Male,1943-03-09,68
4802,6235,Male,1940-04-04,5
4803,6255,Female,1946-01-01,54
4804,6256,Male,1941-05-21,54
4805,6257,Female,1942-08-20,75
4806,6272,Male,1942-10-10,1
4807,6275,Male,1956-12-30,13
4808,6299,Male,1936-08-09,1
4809,6301,Female,1949-03-08,55
4810,6317,Female,1957-01-27,77
4811,6318,Male,1950-03-05,77
4812,6342,Male,1954-06-04,8
4813,6349,Male,1972-12-03,72
4814,6359,Male,1976-07-06,64
4815,6363,Female,1973-10-20,4
4816,6366,Male,1966-02-21,49
4817,6367,Male,1970-04-28,44
4818,6383,Male,1970-01-07,15
4819,6391,Male,1952-01-30,34
4820,6408,Male,1956-06-29,47
4821,6417,Male,1950-01-07,40
4822,6422,Male,1960-09-23,28
4823,6452,Male,1942-07-17,64
4824,6468,Male,1944-02-23,70
4825,6469,Male,1953-03-16,4
4826,6473,Female,1940-09-30,76
4827,6474,Male,1934-11-30,76
4828,6478,Male,1951-05-20,3
4829,6481,Female,1958-12-24,1
4830,6485,Female,1962-05-21,48
4831,6499,Male,1963-02-01,44
4832,6501,Male,1970-11-04,1
4833,6511,Male,1953-08-07,47
4834,6544,Male,1974-08-04,66
4835,6545,Female,1978-09-09,66
4836,6546,Female,1963-08-22,1
4837,6551,Female,1948-08-12,24
4838,6552,Male,1955-02-21,71
4839,6567,Female,1978-11-21,5
4840,6571,Female,1971-03-24,72
4841,6604,Male,1948-07-26,72
4842,6610,Male,1954-06-03,57
4843,6616,Male,1953-06-18,1
4844,6619,Female,1943-12-18,43
4845,6644,Female,1959-09-06,1
4846,6691,Male,1942-10-15,43
4847,6698,Female,1952-07-13,43
4848,6729,Male,1957-12-27,15
4849,6731,Male,1943-11-26,13
4850,6749,Female,1943-09-29,9
4851,6750,Male,1946-06-04,9
4852,6753,Male,1962-05-23,15
4853,6764,Male,1944-04-12,19
4854,6789,Male,1979-03-26,57
4855,6798,Female,1948-08-03,61
4856,6803,Female,1980-12-07,5
4857,6804,Male,1981-06-07,5
4858,6827,Male,1969-04-28,59
4859,6829,Female,1963-12-24,10
4860,6844,Female,1971-09-05,53
4861,6886,Female,1942-03-13,66
4862,6892,Female,1951-03-22,1
4863,6893,Male,1944-01-14,1
4864,6895,Male,1971-06-24,42
4865,6906,Male,1949-09-25,64
4866,6922,Female,1939-04-27,14
4867,6924,Male,1967-08-23,17
4868,6936,Female,1959-02-27,52
4869,6944,Male,1970-03-13,43
4870,6946,Female,1970-01-29,74
4871,6967,Male,1953-12-17,44
4872,6978,Male,1965-04-05,38
4873,6987,Male,1968-01-29,1
4874,7010,Male,1967-06-30,70
4875,7011,Female,1961-04-14,70
4876,7043,Male,1940-06-30,77
4877,7065,Female,1971-07-07,5
4878,7100,Female,1961-09-23,30
4879,7102,Female,1967-07-20,75
4880,7112,Male,1961-06-24,76
4881,7127,Male,1957-09-29,3
4882,7150,Female,1963-09-16,45
4883,7166,Male,1964-05-13,15
4884,7186,Female,1944-06-01,27
4885,7195,Male,1962-09-11,50
4886,7234,Male,1965-08-04,28
4887,7241,Female,1957-09-06,57
4888,7286,Female,1970-02-10,47
4889,7291,Female,1940-12-02,77
4890,7299,Male,1938-09-16,1
4891,7311,Male,1949-05-18,56
4892,7324,Female,1963-03-18,1
4893,7325,Male,1975-01-24,24
4894,7327,Male,1959-05-22,49
4895,7339,Female,1974-02-28,19
4896,7348,Female,1977-10-26,6
4897,7366,Female,1973-04-12,29
4898,7390,Male,1937-11-04,1
4899,7411,Female,1963-01-25,54
4900,7412,Male,1955-10-17,54
4901,7422,Male,1958-11-26,74
4902,7423,Female,1964-09-08,74
4903,7434,Female,1942-04-04,34
4904,7435,Female,1957-04-16,67
4905,7521,Female,1960-02-09,74
4906,7567,Male,1937-03-15,5
4907,7576,Male,1962-07-10,38
4908,7586,Female,1973-01-28,56
4909,7594,Female,1949-04-07,64
4910,7614,Male,1977-03-05,64
4911,7632,Male,1948-01-11,1
4912,7672,Male,1953-04-05,26
4913,7678,Male,1962-04-07,3
4914,7683,Male,1946-04-01,12
4915,7723,Female,1966-06-14,48
4916,7724,Male,1968-02-23,48
4917,7727,Female,1958-06-13,31
4918,7753,Female,1978-09-23,70
4919,7765,Female,1958-02-24,1
4920,7772,Female,1976-12-30,1
4921,7787,Male,1951-07-10,34
4922,7796,Female,1975-09-27,50
4923,7797,Male,1970-07-30,50
4924,7800,Female,1957-08-30,16
4925,7814,Female,1976-01-06,61
4926,7815,Female,1946-01-19,4
4927,7843,Male,1966-05-11,6
4928,7855,Female,1964-01-30,7
4929,7862,Male,1965-10-17,74
4930,7863,Male,1959-03-12,72
4931,7864,Male,1935-12-14,34
4932,7914,Female,1966-10-24,38
4933,7959,Female,1978-06-29,1
4934,7970,Male,1967-11-20,74
4935,7980,Male,1976-08-08,16
4936,8013,Male,1942-06-22,43
4937,8030,Male,1967-07-19,1
4938,8064,Female,1966-11-29,54
4939,8074,Male,1958-10-07,61
4940,8076,Female,1950-07-27,16
4941,8089,Male,1965-04-06,35
4942,8091,Male,1971-02-10,5
4943,8096,Female,1979-11-02,38
4944,8105,Male,1963-03-12,72
4945,8130,Female,1976-05-08,62
4946,8200,Female,1944-05-31,1
4947,8217,Male,1978-08-02,69
4948,8276,Female,1979-06-08,43
4949,8287,Male,1936-09-26,14
4950,8295,Female,1951-01-23,15
4951,8327,Female,1945-08-31,48
4952,8333,Male,1966-02-01,60
4953,8342,Male,1979-07-30,76
4954,8356,Male,1969-09-04,3
4955,8359,Male,1979-12-06,74
4956,8362,Female,1975-09-15,74
4957,8366,Female,1960-05-21,41
4958,8392,Female,1966-05-08,36
4959,8393,Male,1966-05-06,36
4960,8432,Female,1968-01-06,38
4961,8433,Male,1961-09-11,38
4962,8463,Male,1947-09-04,75
4963,8489,Female,1952-12-27,75
4964,8502,Male,1943-04-19,51
4965,8506,Female,1979-12-25,69
4966,8510,Male,1947-05-24,55
4967,8548,Female,1945-05-10,57
4968,8568,Female,1971-12-03,1
4969,8571,Male,1935-10-26,54
4970,8598,Female,1957-12-31,46
4971,8610,Female,1948-05-02,55
4972,8611,Male,1948-10-26,55
4973,8615,Female,1939-04-13,12
4974,8636,Female,1941-11-12,71
4975,8661,Female,1954-05-11,1
4976,8666,Female,1971-08-28,7
4977,8667,Female,1967-02-12,77
4978,8670,Female,1943-01-07,5
4979,8677,Male,1955-08-14,49
4980,8678,Female,1962-07-12,49
4981,8692,Female,1953-07-07,71
4982,8726,Male,1953-08-10,10
4983,8737,Female,1948-04-11,17
4984,8738,Male,1948-07-10,17
4985,8764,Female,1940-07-07,70
4986,8777,Female,1953-04-11,11
4987,9173,Male,1945-02-04,1
4988,9174,Female,1940-10-09,1
4989,9196,Female,1939-04-23,21
4990,9202,Male,1962-02-09,68
4991,9217,Female,1940-01-30,19
4992,9226,Female,1939-12-25,64
4993,9231,Female,1972-09-24,29
4994,9236,Female,1956-05-07,31
4995,9250,Male,1963-01-14,1
4996,9273,Female,1955-08-26,39
4997,9274,Male,1958-04-05,39
4998,9276,Male,1946-11-06,4
4999,9313,Female,1960-04-17,9
5000,9316,Female,1958-10-26,63
5001,9340,Male,1967-08-22,54
5002,9346,Male,1972-12-10,43
5003,9362,Female,1973-07-19,56
5004,9366,Male,1975-06-26,72
5005,9370,Male,1975-12-20,59
5006,9403,Male,1974-03-22,16
5007,9417,Male,1949-03-08,21
5008,9418,Male,1950-04-10,1
5009,9419,Female,1950-11-09,1
5010,9427,Female,1970-11-09,62
5011,9428,Male,1965-05-09,62
5012,9433,Female,1945-03-22,72
5013,9450,Female,1943-10-11,68
5014,9451,Male,1942-05-05,68
5015,9456,Female,1941-12-07,40
5016,9457,Male,1978-09-26,46
5017,9458,Female,1973-11-21,46
5018,9505,Male,1958-08-21,1
5019,9546,Female,1955-11-02,50
5020,9555,Female,1947-05-15,13
5021,9569,Female,1950-07-18,19
5022,9582,Female,1942-04-14,2
5023,9593,Female,1968-01-28,74
5024,9606,Male,1949-02-16,52
5025,9611,Male,1958-05-27,23
5026,9616,Male,1962-09-19,74
5027,9641,Male,1945-01-26,64
5028,9642,Female,1937-09-03,64
5029,9663,Male,1945-09-24,19
5030,9664,Female,1944-11-13,19
5031,9670,Male,1948-05-04,38
5032,9675,Female,1970-02-19,60
5033,9680,Male,1977-08-21,36
5034,9702,Female,1951-11-16,33
5035,9715,Female,1977-11-30,35
5036,9717,Female,1952-11-10,52
5037,9718,Male,1959-02-03,52
5038,9721,Male,1954-12-05,34
5039,9755,Female,1951-06-05,23
5040,9760,Male,1969-02-17,27
5041,9775,Male,1960-06-23,70
5042,9776,Female,1961-03-05,70
5043,9798,Female,1950-03-02,69
5044,9820,Female,1968-01-21,59
5045,9833,Male,1964-09-21,51
5046,9834,Female,1960-03-17,51
5047,9844,Male,1945-08-03,55
5048,9845,Female,1943-06-15,55
5049,9846,Female,1967-07-01,54
5050,9872,Female,1967-03-17,9
5051,9880,Female,1970-12-10,10
5052,9914,Male,1942-12-08,36
5053,9915,Male,1967-07-10,27
5054,9929,Female,1967-07-19,47
5055,9930,Male,1972-06-23,9
5056,9933,Male,1941-10-15,74
5057,9945,Female,1968-04-14,31
5058,9946,Male,1960-04-20,31
5059,9973,Female,1945-10-03,24
5060,9987,Female,1950-06-19,73
5061,9995,Male,1958-07-07,54
5062,9997,Male,1962-06-07,67
5063,10023,Female,1973-03-20,59
5064,10040,Female,1968-10-30,37
5065,10041,Male,1968-04-17,37
5066,10043,Male,1965-10-29,45
5067,10046,Female,1946-09-17,5
5068,10066,Female,1963-05-23,64
5069,10070,Male,1974-04-23,9
5070,10075,Male,1964-07-01,48
5071,10076,Female,1969-12-25,26
5072,10077,Male,1973-06-27,26
5073,10090,Female,1980-03-14,29
5074,10095,Female,1976-02-06,1
5075,10096,Male,1978-01-05,1
5076,10145,Female,1965-07-25,4
5077,10159,Male,1938-01-06,50
5078,10198,Male,1976-05-24,31
5079,10199,Female,1979-08-13,31
5080,10200,Female,1980-02-16,13
5081,10201,Male,1985-10-19,13
5082,10209,Male,1975-10-27,59
5083,10269,Female,1940-05-11,70
5084,10273,Female,1958-09-27,51
5085,10274,Male,1956-10-11,51
5086,10275,Female,1970-01-25,77
5087,10276,Male,1976-11-16,77
5088,10282,Male,1979-06-19,1
5089,10287,Female,1962-09-03,48
5090,10288,Male,1959-06-07,48
5091,10303,Male,1962-04-05,64
5092,10350,Female,1961-09-14,29
5093,10351,Male,1958-11-10,29
5094,10355,Female,1976-07-10,14
5095,10382,Female,1965-02-17,20
5096,10389,Female,1943-08-15,20
5097,10459,Female,1964-08-09,17
5098,10475,Female,1948-08-28,51
5099,10476,Male,1950-12-04,51
5100,10479,Female,1955-10-20,2
5101,10492,Male,1937-11-11,70
5102,10510,Female,1945-01-26,23
5103,10511,Male,1950-01-15,23
5104,10517,Female,1980-09-12,54
5105,10528,Female,1952-02-16,47
5106,10543,Female,1945-02-23,14
5107,10555,Male,1935-12-15,1
5108,10563,Male,1949-01-07,68
5109,10564,Female,1954-03-19,68
5110,10566,Female,1942-11-09,74
5111,10636,Male,1971-08-03,64
5112,10639,Male,1954-01-29,2
5113,10654,Female,1962-07-16,46
5114,10662,Female,1949-08-25,60
5115,10702,Male,1938-05-03,17
5116,10703,Female,1943-04-28,17
5117,10714,Female,1946-03-31,66
5118,10746,Male,1971-08-04,53
5119,10777,Female,1980-01-27,70
5120,10778,Male,1976-03-19,70
5121,10798,Female,1980-03-23,1
5122,10813,Female,1979-05-13,1
5123,10818,Male,1972-08-04,64
5124,10828,Female,1957-11-23,1
5125,10912,Male,1963-01-09,15
5126,10960,Male,1942-02-20,28
5127,10963,Male,1944-06-15,1
5128,10987,Female,1961-10-03,62
5129,10988,Male,1964-06-13,62
5130,10997,Female,1972-02-06,1
5131,10998,Male,1967-12-19,1
5132,11004,Male,1947-11-16,63
5133,11008,Female,1969-05-19,51
5134,11034,Male,1972-02-19,1
5135,11050,Female,1957-05-04,70
5136,11063,Female,1955-11-04,64
5137,11064,Male,1953-07-09,64
5138,11083,Male,1953-10-17,61
5139,11093,Male,1959-01-29,40
5140,11105,Female,1957-02-01,70
5141,11114,Male,1952-07-26,1
5142,11121,Female,1971-04-10,72
5143,11122,Male,1979-06-10,72
5144,11123,Male,1948-01-29,47
5145,11126,Female,1965-01-22,1
5146,11130,Female,1961-04-08,1
5147,11131,Male,1957-07-26,1
5148,11136,Female,1944-07-27,3
5149,11147,Female,1972-07-12,5
5150,11149,Male,1965-07-14,43
5151,11195,Male,1953-12-05,58
5152,11208,Female,1957-03-05,10
5153,11250,Female,1946-09-23,26
5154,11252,Female,1965-12-08,32
5155,11266,Male,1938-09-25,9
5156,11267,Female,1936-08-26,9
5157,11271,Male,1937-12-08,18
5158,11274,Male,1969-04-14,64
5159,11275,Female,1963-04-18,64
5160,11286,Female,1940-11-27,56
5161,11304,Female,1960-10-20,28
5162,11314,Male,1936-06-02,45
5163,11319,Female,1942-04-14,1
5164,11327,Male,1947-10-21,72
5165,11329,Female,1961-01-31,69
5166,11331,Female,1944-12-14,70
5167,11337,Male,1969-04-03,29
5168,11359,Male,1972-08-20,11
5169,11360,Female,1972-04-19,11
5170,11362,Female,1966-01-11,51
5171,11371,Female,1941-11-04,37
5172,11372,Male,1961-09-28,11
5173,11379,Male,1952-05-28,74
5174,11380,Female,1951-04-06,74
5175,11381,Female,1979-07-26,57
5176,11405,Female,1964-07-29,68
5177,11406,Male,1970-11-15,68
5178,11409,Female,1980-05-02,32
5179,11461,Male,1974-07-08,70
5180,11491,Female,1958-05-16,36
5181,11497,Female,1959-07-17,11
5182,11516,Male,1938-11-09,59
5183,11517,Female,1940-05-21,59
5184,11545,Female,1966-01-22,1
5185,11574,Female,1944-04-20,1
5186,11596,Female,1940-12-04,70
5187,11598,Female,1977-09-23,54
5188,11609,Male,1957-02-11,59
5189,11637,Male,1951-06-12,73
5190,11638,Female,1954-08-24,73
5191,11662,Male,1972-04-03,76
5192,11676,Female,1943-03-12,5
5193,11683,Male,1980-01-28,7
5194,11685,Female,1965-07-23,64
5195,11686,Female,1948-10-18,21
5196,11687,Male,1945-01-23,21
5197,11701,Male,1949-04-14,9
5198,11709,Male,1961-08-03,1
5199,11710,Female,1967-06-19,1
5200,11713,Female,1951-04-11,59
5201,11714,Male,1945-07-04,59
5202,11732,Female,1957-05-20,19
5203,11754,Male,1966-11-03,62
5204,11755,Female,1945-07-16,4
5205,11768,Female,1971-09-12,1
5206,11794,Female,1970-10-07,31
5207,11795,Male,1977-02-23,31
5208,11804,Male,1944-12-12,74
5209,11851,Male,1970-04-02,65
5210,11855,Male,1957-12-01,11
5211,11857,Male,1952-08-26,70
5212,11860,Female,1925-08-30,70
5213,11866,Male,1937-09-02,1
5214,11867,Female,1934-11-19,1
5215,11873,Female,1963-11-20,38
5216,11874,Male,1969-01-19,1
5217,11875,Female,1967-06-23,1
5218,11886,Female,1941-09-13,61
5219,11906,Male,1944-12-03,76
5220,11907,Female,1945-11-16,76
5221,11911,Male,1939-10-24,8
5222,11943,Male,1961-07-09,1
5223,11947,Male,1964-05-29,70
5224,11976,Female,1939-10-27,54
5225,11977,Male,1944-07-01,54
5226,11978,Male,1971-10-09,54
5227,11979,Female,1977-12-09,54
5228,12003,Male,1976-06-23,74
5229,12050,Male,1943-05-30,52
5230,12051,Female,1936-09-30,52
5231,12079,Female,1972-08-12,64
5232,12092,Male,1977-05-15,68
5233,12095,Male,1939-02-27,47
5234,12102,Female,1968-09-07,21
5235,12133,Female,1964-06-26,27
5236,12144,Male,1980-11-23,2
5237,12145,Female,1982-06-25,2
5238,12163,Male,1954-06-16,1
5239,12181,Male,1961-08-19,1
5240,12220,Female,1971-11-12,60
5241,12221,Male,1971-02-24,60
5242,12303,Female,1974-04-05,24
5243,12308,Male,1978-11-29,64
5244,12324,Male,1978-03-06,8
5245,12325,Male,1964-10-30,8
5246,12328,Female,1944-04-08,1
5247,12344,Female,1940-06-20,26
5248,12358,Male,1943-07-05,17
5249,12359,Female,1935-10-13,17
5250,12376,Male,1959-02-17,4
5251,12378,Female,1946-08-27,76
5252,12382,Male,1955-11-29,1
5253,12383,Female,1963-05-13,1
5254,12396,Female,1970-01-17,62
5255,12397,Male,1973-06-02,62
5256,12416,Male,1973-05-30,1
5257,12417,Female,1974-01-03,1
5258,12432,Male,1965-03-07,55
5259,12464,Male,1959-12-17,39
5260,12468,Male,1969-07-04,22
5261,12485,Female,1965-04-10,34
5262,12490,Male,1980-08-14,34
5263,12547,Female,1963-10-13,70
5264,12561,Male,1966-06-20,38
5265,12568,Female,1956-03-01,44
5266,12577,Female,1950-05-05,62
5267,12586,Male,1947-01-30,27
5268,12599,Male,1956-01-01,44
5269,12616,Female,1965-01-26,27
5270,12625,Male,1958-12-07,54
5271,12643,Female,1962-07-20,69
5272,12662,Male,1953-06-01,14
5273,12695,Male,1979-03-16,68
5274,12726,Female,1945-08-09,8
5275,12729,Male,1968-03-21,36
5276,12730,Female,1964-09-29,36
5277,12738,Female,1960-10-29,23
5278,12739,Male,1958-01-17,23
5279,12750,Female,1940-05-25,21
5280,12754,Male,1960-08-20,55
5281,12755,Female,1959-11-01,55
5282,12756,Female,1949-01-21,22
5283,12802,Male,1969-08-12,1
5284,12810,Male,1964-10-14,39
5285,12840,Male,1939-07-27,60
5286,12843,Male,1953-05-05,66
5287,12844,Male,1946-10-15,45
5288,12850,Male,1955-08-26,72
5289,12851,Female,1957-09-27,72
5290,12859,Female,1976-05-21,1
5291,12890,Female,1958-01-20,70
5292,12908,Male,1941-03-12,12
5293,12943,Male,1970-10-12,55
5294,12986,Female,1973-05-08,40
5295,12991,Male,1947-01-16,51
5296,13044,Male,1976-03-01,52
5297,13051,Male,1965-01-13,55
5298,13071,Male,1956-02-18,41
5299,13089,Female,1979-02-14,16
5300,13090,Female,1980-04-18,2
5301,13095,Male,1950-03-16,76
5302,13098,Female,1978-12-15,1
5303,13102,Male,1949-04-15,8
5304,13113,Male,1976-11-25,11
5305,13123,Female,1978-02-17,56
5306,13134,Female,1962-11-03,1
5307,13151,Male,1958-12-22,73
5308,13171,Female,1950-06-26,19
5309,13172,Male,1938-10-19,36
5310,13190,Male,1956-11-28,71
5311,13201,Male,1937-05-17,31
5312,13231,Male,1959-07-01,1
5313,13246,Female,1942-01-13,46
5314,13260,Female,1977-05-27,72
5315,13261,Male,1944-08-01,75
5316,13262,Female,1938-02-09,75
5317,13276,Male,1977-01-20,76
5318,13285,Male,1935-12-25,34
5319,13290,Male,1941-06-23,16
5320,13291,Female,1940-11-13,16
5321,13346,Male,1956-04-15,50
5322,13380,Male,1942-09-18,65
5323,13404,Male,1966-09-25,48
5324,13405,Male,1958-08-13,32
5325,13406,Female,1978-04-18,42
5326,13412,Male,1954-03-20,1
5327,13417,Female,1951-11-17,25
5328,13447,Female,1970-05-05,13
5329,13448,Male,1968-07-08,13
5330,13451,Female,1955-11-18,44
5331,13468,Male,1960-10-31,25
5332,13469,Female,1955-12-08,25
5333,13480,Male,1953-06-01,16
5334,13490,Female,1969-05-25,18
5335,13539,Male,1978-09-07,63
5336,13548,Male,1976-03-18,1
5337,13556,Male,1958-07-19,32
5338,13576,Male,1974-07-07,72
5339,13588,Male,1974-01-29,46
5340,13590,Male,1977-08-03,59
5341,13603,Male,1941-07-28,46
5342,13608,Female,1963-05-15,37
5343,13620,Male,1970-07-26,16
5344,13640,Female,1955-06-09,28
5345,13657,Female,1963-05-12,59
5346,13658,Male,1957-04-23,59
5347,13673,Male,1971-02-20,39
5348,13687,Male,1959-05-23,75
5349,13690,Male,1963-05-16,70
5350,13694,Female,1976-01-20,1
5351,13750,Female,1980-11-13,12
5352,13751,Male,1979-07-20,12
5353,13803,Male,1947-11-14,1
5354,13820,Female,1948-07-31,33
5355,13845,Male,1973-02-16,15
5356,13852,Male,1972-01-26,5
5357,13886,Female,1954-04-12,44
5358,13912,Male,1975-11-20,50
5359,13915,Male,1974-11-23,77
5360,13921,Female,1970-12-20,62
5361,13923,Female,1979-02-22,7
5362,13924,Female,1952-09-09,54
5363,13931,Male,1942-01-01,8
5364,13955,Female,1945-10-30,1
5365,13956,Male,1943-04-06,1
5366,13968,Male,1968-04-13,61
5367,13971,Female,1962-10-19,67
5368,13998,Female,1953-08-12,74
